taxon_name,med_w,med_w_lwr,med_w_upr,med_w_warnings,med_w_messages,med_wo,med_wo_lwr,med_wo_upr,med_wo_warnings,med_wo_messages,num_unburnt_pixels,num_pixels
Acacia echinuliflora,1428.89447330762,1165.8625619767472,1751.2693883807751,NA,NA,1304.6640632614096,1086.6630687505433,1566.3993439318026,NA,NA,3,24
Acacia elachantha,6456.779417748899,5868.458461187409,7104.080351798284,NA,NA,4258.959766595749,3958.501723579859,4582.223164242454,NA,NA,150,477
Acacia elata,25155.44380263455,20138.650210969015,31421.984407020307,NA,NA,7853.088102831108,7165.851863106213,8606.233275396604,NA,NA,779,1059
Acacia elongata,21231.038348085007,18043.311474494774,24981.94358474755,NA,NA,8444.569521257452,7765.883731901381,9182.5678649313,NA,NA,780,1269
Acacia enterocarpa,15342156.433412608,315.8969569409459,745121973654.5472,NA,NA,55686.26702615408,1216.2409426641527,2549626.662391041,NA,NA,122,132
Acacia ericifolia,31698.55487175394,12602.969932825456,79727.11085666539,NA,NA,3148.6376144854357,2017.690520131239,4913.498243877207,NA,NA,58,74
Acacia erinacea,NA,NA,NA,NA,NA,20347.73841611589,10217.027790980026,40523.57173934677,NA,NA,563,640
Acacia estrophiolata,24577.78953584122,18307.851751872826,32995.009280993974,NA,NA,8216.948040418023,7103.509580197484,9504.912231997387,NA,NA,324,514
Acacia euthycarpa,6980709.281629744,3095.4324700200264,15742647448.004688,NA,NA,102499.52861558257,4021.9429371660076,2612208.460078154,NA,NA,624,707
Acacia euthycarpa subsp. euthycarpa,4644737.581735171,2928.5391431682046,7366671964.5905,NA,NA,69868.80267097801,3251.8224334053216,1501204.228289914,NA,NA,214,245
Acacia euthycarpa subsp. oblanceolata,9990.143627723426,7498.04562227352,13310.531134415978,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,22,23
Acacia excelsa,1829850.5935006428,36566.86550018207,91567957.73260856,NA,NA,11864.280883669606,4613.28216355473,30512.150762992882,NA,NA,303,320
Acacia excelsa subsp. angusta,9888.597796017912,8491.402459931993,11515.690939490993,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,65,67
Acacia excelsa subsp. excelsa,135382.3265726801,23590.470025231254,776939.7696878717,NA,NA,7647.210237239041,4680.575462530077,12494.1526700485,NA,NA,144,166
Acacia extensa,68014.0753741156,26582.73729934817,174019.49230823992,NA,NA,11454.18617952694,7840.188060394967,16734.085971485794,NA,NA,229,310
Acacia exudans,8882.418273298723,8327.311515856127,9474.528991932366,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,79,80
Acacia fagonioides,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,14,18
Acacia falcata,52756.302266498766,40024.069652443824,69538.84132730214,NA,NA,10117.567224498984,9168.82305838576,11164.482713910971,NA,NA,2525,3121
Acacia falciformis,27757.655904720577,24528.424145712248,31412.02454539077,NA,NA,13689.545530834064,12647.384784412063,14817.58166097346,NA,NA,2001,4249
Acacia farinosa,10993482.008598238,28824.12055461694,4192899708.5746107,NA,NA,148091.929436786,8817.264268864887,2487304.326553137,NA,NA,342,405
Acacia fecunda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
Acacia filicifolia,18521.281872873697,16128.851439486018,21268.58713414817,NA,NA,8358.393431518381,7743.154315465912,9022.516911035607,NA,NA,733,1266
Acacia filifolia,NA,NA,NA,NA,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,1,1
Acacia filipes,3889.7409363588567,2569.061139897978,5889.343899611005,NA,NA,3568.6396160913782,2408.079338680122,5288.5253841001095,NA,NA,1,12
Acacia fimbriata,37042.7348346041,28550.595508078048,48060.79101357288,NA,NA,11152.483231927565,9900.570120199884,12562.698988885522,NA,NA,1230,1765
Acacia flavescens,11334.687862368011,9361.62347934629,13723.597111201505,NA,NA,3547.2518338704526,3167.9322358598056,3971.990129858998,NA,NA,240,383
Acacia flexifolia,139677.2123217539,43154.031828114676,452095.03760123346,NA,NA,8559.782818975587,5861.404882068643,12500.395960050251,NA,NA,280,332
Acacia floribunda,46673.80583292145,35953.482053529704,60590.63062892919,NA,NA,11226.395714328515,10138.413578308006,12431.132322748177,NA,NA,2540,3248
Acacia frigescens,177163.06389413713,52293.17603566432,600207.3996605623,NA,NA,35538.463427520204,17675.131873028655,71455.33011362917,NA,NA,389,624
Acacia froggattii,1495.8469488716985,1353.2904221918839,1653.4204763118505,NA,NA,1478.3326219829553,1340.9622315902998,1629.7754625252685,NA,NA,1,57
Acacia fulva,11841.104801652597,8251.623956463236,16992.020439067255,NA,NA,8193.12207798405,7128.979869144446,9416.108702352894,NA,NA,42,69
Acacia galioides,2464.2067525809457,2335.506700279708,2599.9989290282447,NA,NA,2024.3973540738093,1934.5987370181872,2118.364169666319,NA,NA,113,535
Acacia genistifolia,367409.6768603477,134085.0761044685,1006747.913880078,NA,NA,23095.541803733908,16094.71465933466,33141.56619102632,NA,NA,3353,3908
Acacia georgensis,8643.680227362553,0,Inf,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,26,41
Acacia georginae,85209.00536973687,24380.285989216223,297805.14466939843,NA,NA,13138.570375007763,7834.222063282145,22034.355179703878,NA,NA,192,258
Acacia gladiiformis,22630.308628931394,17675.681843362963,28973.75462961201,NA,NA,7618.945450669083,6900.698976124442,8411.949279502143,NA,NA,471,737
Acacia glandulicarpa,9663.84963490252,8641.871919116827,10806.685245984283,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,125,135
Acacia glaucoptera,67267.13596085613,9933.739221087117,455504.96944504156,NA,NA,10234.685061956114,6107.342416059736,17151.28630122041,NA,NA,180,202
Acacia gonocarpa,1691.7324716974642,1623.5641302939553,1762.7629869338384,NA,NA,1529.9145779147984,1475.4897306358698,1586.3469376418536,NA,NA,77,599
Acacia gonophylla,18440.76440712313,5760.436733354956,59034.02947730364,NA,NA,7793.982820817935,6514.50206105167,9324.759995762197,NA,NA,93,114
Acacia gordonii,26873.332959116316,9704.319482835568,74417.99763588468,NA,NA,11420.865747011581,6222.523260107752,20961.94244021253,NA,NA,28,50
Acacia gracilenta,1603.4431723932423,1398.941339033223,1837.8397545041364,NA,NA,1567.2274573674197,1376.7992441531937,1783.9942268685995,NA,NA,1,34
Acacia granitica,10296.46930977058,8706.336060166115,12177.025962977217,NA,NA,6883.746225394615,6102.232545668328,7765.348459109687,NA,NA,70,201
Acacia gunnii,NA,NA,NA,NA,NA,10188.843756924965,9217.849527996892,11262.121038939129,NA,NA,1699,2263
Acacia hakeoides,461041.59363359207,205798.83048968657,1032850.1408605166,NA,NA,18564.7888140501,13669.61665291365,25212.95164753711,NA,NA,1925,2289
Acacia halliana,2991337.9600436953,52023.180055000244,172002226.34868193,NA,NA,33365.76052836936,7329.505291463499,151889.37470760752,NA,NA,274,309
Acacia hammondii,2034.2375170990451,1927.2809040073598,2147.1298072683458,NA,NA,1772.0152736165312,1689.1092237732466,1858.990576651901,NA,NA,79,498
Acacia handonis,6771.618796652242,4408.131947704885,10402.324991893347,NA,NA,4557.646283437691,3571.994839090621,5815.277059644827,NA,NA,3,12
Acacia harpophylla,356718.95410185365,24316.189009296995,5233073.824474244,NA,NA,11474.065274434624,6412.919981178698,20529.52076563855,NA,NA,618,653
Acacia hastulata,15132.437789189284,10477.284894543349,21855.917420260645,NA,NA,5887.584398257363,5039.387386415322,6878.544431818509,NA,NA,70,116
Acacia havilandiorum,137126166.15911505,7321.168252871335,2568385918206.7686,NA,NA,302545.95976580365,3682.4045787227137,24857143.15572597,NA,NA,278,310
Acacia helicophylla,1423.193411093275,1260.4623187241764,1606.9337855569338,NA,NA,1343.5720842083235,1200.533513177083,1503.6531055985836,NA,NA,5,62
Acacia hemignosta,1163.0837835470516,1114.650702495228,1213.6213474964518,NA,NA,1035.765574861873,997.8113350649695,1075.1634987180157,NA,NA,105,607
Acacia hemiteles,65775.95460357046,11915.70388196553,363090.27539355925,NA,NA,NA,NA,NA,Ran out of iterations and did not converge,NA,352,398
Acacia hemsleyi,5686.197245347537,4782.1505068092665,6761.1504629474675,NA,NA,3135.1553295378394,2763.7844119232627,3556.427519427811,NA,NA,71,165
Acacia hilliana,5168.955522561881,4741.978270710176,5634.378664122722,NA,NA,3936.477585052373,3668.502265804277,4224.0278606513175,NA,NA,80,345
Acacia hispidula,13920.247071316362,11854.401750538822,16346.103549062225,NA,NA,8577.915696440114,7707.838639602759,9546.208883665204,NA,NA,194,454
Acacia holosericea,2805.173045894181,2678.6242692502115,2937.7004859341037,NA,NA,1851.573262947541,1783.9468496584295,1921.7632793928924,NA,NA,557,1513
Acacia homalophylla,7537955.515448151,90721.50537555687,626320882.9886161,NA,NA,28221.453284885538,6865.481930643074,116007.94140264763,NA,NA,367,396
Acacia howittii,701454.9915352227,1361.5512089380397,361381270.0687562,NA,NA,18199.921375632395,3585.8915798924813,92372.32378596714,NA,NA,390,423
Acacia huegelii,797038.3980790868,11176.613884696206,56839237.22929461,NA,NA,29415.223595670766,4801.455723075183,180206.88497136388,NA,NA,99,120
Acacia humifusa,2125.8819612210395,1999.1466229167615,2260.651650678446,NA,NA,1605.2705720625554,1528.2597459045994,1686.1620653397117,NA,NA,147,491
Acacia hyaloneura,6262.731313153488,5023.3015505365165,7807.973124082936,NA,NA,3734.7531004363145,3188.8466780989534,4374.114571583619,NA,NA,35,94
Acacia implexa,NA,NA,NA,NA,NA,16139.46070468916,14355.095724333189,18145.625556272997,NA,NA,7692,9343
Acacia inaequilatera,10265.12477729224,8264.126446123499,12750.626140625774,NA,NA,6065.651533698724,5224.002072975368,7042.900828579955,NA,NA,61,161
Acacia incrassata,82312.93303284734,5716.84660418848,1185167.1758178668,NA,NA,11166.262549445335,2721.4185028193774,45816.33408973005,NA,NA,17,25
Acacia incurva,24679.8415622259,9995.246623763385,60938.42427944399,NA,NA,6860.954530961646,4896.385833920523,9613.763839814086,NA,NA,42,60
Acacia incurvaneura,104969.17456961417,20399.483930225495,540137.5665930544,NA,NA,9260.973249417157,6459.543320214878,13277.351242156723,NA,NA,462,492
Acacia infecunda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
Acacia ingramii,40579.84324026159,9361.494151345949,175903.93699786122,NA,NA,14696.480245883435,7058.102158741615,30601.219245620858,NA,NA,78,121
Acacia irrorata,47917.75982499207,35969.026634617,63835.8032306556,NA,NA,11547.101107961871,10167.926628579666,13113.346394801782,NA,NA,1451,2000
Acacia irrorata subsp. irrorata,32046.004725338844,24374.463360033977,42132.062712005856,NA,NA,11573.680810724198,10188.830376211834,13146.758024479712,NA,NA,1072,1562
Acacia irrorata subsp. velutinella,18958.584431145086,12272.61744150199,29286.98179879613,NA,NA,8243.306750118803,6598.26846759879,10298.47550311681,NA,NA,87,139
Acacia iteaphylla,9894.372897691932,9428.970514194,10382.746970224165,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,746,785
Acacia ixiophylla,283873.40771652176,39723.03587754216,2028649.3675109446,NA,NA,13000.97940458775,6994.574998229138,24165.223122392483,NA,NA,293,335
Acacia jasperensis,2112.019485847988,1877.775491345676,2375.4843585720514,NA,NA,1991.2964715150592,1791.0404504451826,2213.943094631233,NA,NA,4,56
Acacia jennerae,61080.36031600487,16965.334885090626,219907.85573066818,NA,NA,8035.913440675884,5576.181464224216,11580.667745542869,NA,NA,154,177
Acacia jonesii,16847.54686678116,8668.728073535467,32742.96217629838,NA,NA,12827.455909670109,7639.598467047846,21538.255685068085,NA,NA,17,63
Acacia juncifolia,14173.652411167646,11525.352815883078,17430.479212380265,NA,NA,5859.164835963936,5200.99428328115,6600.624939225792,NA,NA,192,360
Acacia kelleri,1439.1786999147582,1309.7955569026897,1581.3424617092462,NA,NA,1381.2316097620842,1269.0192738808275,1503.3662601290946,NA,NA,4,63
Acacia kempeana,22958.187463090886,19340.326257755798,27252.816967296785,NA,NA,7324.926542540108,6732.792554974988,7969.137384748666,NA,NA,818,1292
Acacia kettlewelliae,12924.311918055964,10478.668906283421,15940.749731584789,NA,NA,10343.255675099808,8715.657566434273,12274.798217462885,NA,NA,51,234
Acacia kulnurensis,61853.440372815036,5508.404180999385,694547.4515378185,NA,NA,15362.625775164184,5047.929952635256,46753.87196776186,NA,NA,41,57
Acacia kybeanensis,11988.22151201446,8851.291792413309,16236.890432683575,NA,NA,9484.981167147005,7410.422333876777,12140.315853505203,NA,NA,20,83
Acacia kydrensis,287929.49552260106,7884.075364675048,10515297.045910034,NA,NA,134756.19423173112,6429.083076807884,2824544.5994199705,NA,NA,14,49
Acacia laccata,2782.136322791066,2465.100899222339,3139.945517457402,NA,NA,2155.9294862262263,1954.189506821243,2378.4960124672552,NA,NA,32,127
Acacia lacertensis,1936.8540060539738,1605.2251998741422,2336.995108886564,NA,NA,1613.2381227409073,1375.6679415212848,1891.8353492970016,NA,NA,9,42
Acacia lamprocarpa,1175.2676154723524,1144.7367345026587,1206.6127751007905,NA,NA,1030.8293152004633,1007.7484999194521,1054.438758441803,NA,NA,308,1596
Acacia lanigera,26844.999484609103,12491.725235970505,57690.50981472971,NA,NA,10167.910070769125,7800.988627845951,13252.986273843057,NA,NA,267,359
Acacia lanigera var. gracilipes,23954.382037098072,5853.640441087082,98026.59123912374,NA,NA,21310.80190372559,5666.732576152583,80143.2345141966,NA,NA,2,24
Acacia lanigera var. lanigera,51679.36105935894,6184.939854868879,431816.0600060041,NA,NA,16504.941133432792,6010.525569068579,45322.67248308139,NA,NA,98,140
Acacia lanigera var. whanii,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,92,108
Acacia laricina var. crassifolia,6167.742103054883,0,Inf,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,22,24
Acacia lasiocarpa,23587.887884124906,2758.1747554450058,201723.4237010041,NA,NA,9045.61138254877,5594.782592994074,14624.89094510245,NA,NA,79,88
Acacia lasiocarpa var. bracteolata,111135.16630980957,28956.003364444583,426544.5419126799,NA,NA,7119.584678567069,3832.7230012172126,13225.188979007658,NA,NA,93,119
Acacia lasiocarpa var. lasiocarpa,NA,NA,NA,NA,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,1,1
Acacia lasiocarpa var. sedifolia,285737.9025452161,38294.81804310099,2132041.6997163007,NA,NA,12296.120824050537,5694.575098238385,26550.63542254829,NA,NA,140,168
Acacia lateriticola,113242.59631006063,7829.523377468499,1637888.4129712698,NA,NA,11618.14716092153,5424.12375094681,24885.373131331533,NA,NA,130,150
Acacia latescens,1382.6313490959935,1326.1218150218756,1441.5489028596298,NA,NA,1189.2621419469754,1147.5435721198664,1232.4973766839876,NA,NA,145,718
Acacia latifolia,2397.6575290505525,2171.949963176866,2646.8204719616137,NA,NA,1851.7171654171095,1712.9433459297663,2001.7337227456446,NA,NA,46,171
Acacia latipes,65851.68530117482,19162.85802182157,226294.24337783363,NA,NA,8656.271662223131,4756.266419383938,15754.171966656308,NA,NA,68,95
Acacia latipes subsp. latipes,389365.60996460734,6690.747283061277,22658990.36523542,NA,NA,21130.609105777457,3945.8345239295563,113157.9741809611,NA,NA,64,79
Acacia latisepala,9548.410064983365,7733.339413301373,11789.490916725983,NA,NA,7211.42889656489,6106.481502049293,8516.312824784416,NA,NA,26,96
Acacia latzii,9085.002854744758,7882.241459620652,10471.295163126433,Ran out of iterations and did not converge,NA,NA,NA,NA,Ran out of iterations and did not converge,NA,30,31
Acacia leiocalyx,74836.84145460725,35133.69830832363,159406.86886285432,NA,NA,8526.891143389117,6595.55046988914,11023.776241747086,NA,NA,378,459
Acacia leiocalyx subsp. herveyensis,39118.31856054601,9629.16947896737,158917.4279616545,NA,NA,6153.169040472783,3496.8565746751983,10827.292578949857,NA,NA,33,43
Acacia leiocalyx subsp. leiocalyx,38109.85310320289,28655.918829875787,50682.7546577748,NA,NA,7746.495513675676,7017.730830543406,8550.939640235649,NA,NA,1120,1415
Acacia leprosa,333638.9507107846,25527.62527218316,4360568.139202936,NA,NA,24233.12214013358,7873.727339773239,74582.746305201,NA,NA,180,231
Acacia leprosa var. graveolens,60965.143039047056,23685.566319341124,156920.40526539777,NA,NA,14076.85712194076,8998.427251533936,22021.393393801645,NA,NA,192,290
Acacia leprosa var. uninervia,334335.09062868723,25362.96156430868,4407212.168116514,NA,NA,64090.883887258125,10948.85149732235,375166.4179986888,NA,NA,93,179
Acacia leptocarpa,2261.7542032617375,2152.0240717833494,2377.079393788087,NA,NA,1549.5673951329854,1490.0132329631442,1611.5018705465543,NA,NA,376,1023
Acacia leptoclada,40339.16547218331,7893.16714242617,206159.10465719696,NA,NA,10578.945235228817,6191.63991826759,18075.03081046156,NA,NA,107,128
Acacia leptophleba,1882.3872525870884,1721.3485300734003,2058.4917620089836,NA,NA,1738.4982501859117,1602.5353116269891,1885.996610477793,NA,NA,13,133
Acacia leptostachya,10193.675206502507,8896.803751416952,11679.58933556499,NA,NA,4378.765469907541,4026.873117716913,4761.4082887531595,NA,NA,277,537
Acacia leucoclada,199283.3137005622,12225.401564532165,3248469.0919840946,NA,NA,14222.776171035914,4793.820773171555,42197.52293274733,NA,NA,69,85
Acacia ligulata,181843.45090645907,125913.52496748626,262617.06711894914,NA,NA,11028.636089957216,9805.566253741572,12404.262115744232,NA,NA,5022,5859
Acacia ligustrina,44601.77973790819,13961.189969906307,142489.19755958486,NA,NA,5396.2543525875835,3324.8355058859092,8758.1960028610265,NA,NA,54,69
Acacia limbata,2682.3241851251473,2323.518990111185,3096.5372199359535,NA,NA,2346.9866969961054,2061.216574982318,2672.3764124223308,NA,NA,12,88
Acacia linarioides,2177.505505235042,1936.9669772469147,2447.914848846951,NA,NA,1775.2532939095788,1616.3672249992876,1949.7575852778107,NA,NA,22,98
Acacia linearifolia,164410.41955508018,49350.262230799824,547733.3824866172,NA,NA,14385.162681016858,9590.335417573307,21577.23336559601,NA,NA,652,750
Acacia lineata,576665.4617460109,96782.26317428854,3435991.7185640293,NA,NA,17001.87497618015,8994.907351810763,32136.379108726338,NA,NA,439,508
Acacia lineolata,NA,NA,NA,NA,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,10,10
Acacia linifolia,23938.923174848347,20841.973517438586,27496.054646254986,NA,NA,11643.402850160743,10749.408287595666,12611.748135715674,NA,NA,1512,2671
