taxon_name,mean_fri,mean_fires,lwr_confint,upr_confint,dispersion_ratio,dispersion_p_value,num_unburnt_pixels,num_pixels,warnings,messages,error
Banksia spinulosa var. spinulosa,27.917047576700767,0.7941384180790958,0.8269598519416714,0.7613169842165202,0.856230619550838,0.9999999934010482,1223,2832,NA,NA,NA
Banksia splendida,110.85000000000002,0.19999999999999998,0.592,-0.19200000000000003,1.0000000000000002,0.406005849709838,4,5,NA,NA,NA
Banksia squarrosa,110.85000000000004,0.19999999999999996,0.348162073419617,0.051837926580382915,1.1176470588235299,0.29203394632671414,29,35,NA,NA,NA
Banksia squarrosa subsp. squarrosa,92.71090909090911,0.23913043478260868,0.33905668357884694,0.1392041859863704,1.3206793206793208,0.021920851790054294,76,92,NA,NA,NA
Banksia stenoprion,188.44500000000002,0.11764705882352941,0.2806975636618392,-0.04540344601478036,0.9374999999999998,0.5246385264876056,15,17,NA,NA,NA
Banksia telmatiaea,68.15222222222224,0.3253012048192771,0.4480055270904217,0.20259688254813252,0.7579042457091236,0.9498459383667817,57,83,NA,NA,NA
Banksia tenuis,121.93500000000003,0.1818181818181818,0.43380532565920593,-0.07016896202284237,0.9000000000000001,0.5321035763747155,9,11,NA,NA,NA
Banksia tortifolia,121.935,0.18181818181818182,0.36,0.003636363636363632,0.857142857142857,0.6490042275407244,18,22,NA,NA,NA
Banksia tricuspis,44.339999999999996,0.5000000000000001,1.4800000000000004,-0.4800000000000001,1,0.31731050786291415,1,2,NA,NA,NA
Banksia tridentata,138.5625,0.16,0.31679999999999997,0.0032000000000000084,0.8749999999999997,0.6387252243373192,21,25,NA,NA,NA
Banksia undata,77.59500000000001,0.2857142857142857,0.6816940831787522,-0.11026551175018084,0.8333333333333331,0.5438131158833296,5,7,NA,NA,NA
Banksia vestita,124.15200000000003,0.17857142857142855,0.2892511466773218,0.06789171046553527,1.4472727272727273,0.01669603512178623,49,56,NA,NA,NA
Banksia victoriae,99.76500000000003,0.22222222222222218,0.37621436568062583,0.06823007876381851,1.8285714285714285,0.00197690326705718,31,36,NA,NA,NA
Banksia violacea,105.11637931034484,0.2109090909090909,0.26518878286361186,0.15662939895456995,0.8265794110244147,0.9834873711132442,218,275,NA,NA,NA
Banksia xylothemelia,NA,NA,NA,NA,NA,NA,1,1,NA,"Error: no valid set of coefficients has been found: please supply starting values
","Error: no valid set of coefficients has been found: please supply starting values
"
Barbarea australis,116.39250000000001,0.19047619047619047,0.3771428571428571,0.003809523809523818,0.8500000000000002,0.6529736580605249,17,21,NA,NA,NA
Barbarea grayi,25.471914893617022,0.8703703703703703,1.1192052410515934,0.6215354996891472,0.5656362906463267,0.9954953925622789,17,54,NA,NA,NA
Barringtonia acutangula,6.967714285714287,3.1818181818181817,3.3810315107227082,2.982604852913655,5.028385295486272,1.0514835667546926e-163,93,308,NA,NA,NA
Barringtonia acutangula subsp. acutangula,7.358146551724141,3.012987012987012,3.186377128712808,2.8395968972612162,5.129647090517243,6.769426512096898e-211,143,385,NA,NA,NA
Barringtonia asiatica,472.96000000000004,0.046875,0.09991905598179686,-0.006169055981796859,3,1.615915832702514e-14,63,64,NA,NA,NA
Barringtonia racemosa,332.54999999999995,0.06666666666666668,0.1421071018407778,-0.008773768507444421,2.9999999999999987,1.0017395368238849e-10,44,45,NA,NA,NA
Basilicum polystachyon,18.01035928143713,1.2309582309582308,1.338748740539987,1.1231677213764746,4.914850102750166,1.2303191696808798e-207,266,407,NA,NA,NA
Bauera capitata,24.772112676056345,0.8949579831932771,1.0151481439406713,0.774767822445883,1.1992828985162736,0.01922029805258119,116,238,NA,NA,NA
Bauera microphylla,36.37039215686274,0.6095617529880479,0.7061508409507246,0.5129726650253713,0.6413594771241828,0.9999978169491046,117,251,NA,NA,NA
Bauera rubioides,52.472453271028044,0.4225074037512339,0.445617826139948,0.39939698136251983,0.9204746113097033,0.9992560595822139,1959,3039,NA,NA,NA
Bauera sessiliflora,22.885161290322582,0.96875,1.1656412030369394,0.7718587969630605,0.33582342954159594,0.9999999998667807,17,96,NA,NA,NA
Bauhinia binata,33.255,0.6666666666666666,0.9333888831030571,0.39994445023027614,3,6.430843531566666e-9,24,36,NA,NA,NA
Bauhinia carronii,76.26480000000002,0.2906976744186046,0.4046511627906976,0.1767441860465116,1.850823529411765,3.100516033500381e-6,71,86,NA,NA,NA
Bauhinia cunninghamii,7.193480849374878,3.081957186544342,3.1670534505367227,2.996860922551961,3.490727527245868,0,436,1635,NA,NA,NA
Bauhinia malabarica,5.991891891891893,3.6999999999999997,3.9601640508089715,3.439835949191028,3.789085736454158,1.0499026125199392e-68,52,210,NA,NA,NA
Baxteria australis,48.25235294117649,0.4594594594594593,0.6778726223300164,0.2410462965889022,1.4019607843137263,0.05532504237805342,26,37,NA,NA,NA
Beaufortia aestiva,108.92217391304348,0.20353982300884957,0.28672415739551266,0.12035548862218647,0.891304347826087,0.7881208699749475,91,113,NA,NA,NA
Beaufortia bicolor,NA,NA,NA,NA,NA,NA,4,4,NA,"Error: no valid set of coefficients has been found: please supply starting values
","Error: no valid set of coefficients has been found: please supply starting values
"
Beaufortia bracteosa,109.7415,0.20202020202020204,0.2905594593111028,0.1134809447293013,1.513265306122449,7.87202424010144e-4,85,99,NA,NA,NA
Beaufortia decussata,34.66581818181819,0.6395348837209301,0.8085552213338081,0.47051454610805227,0.9901604278074869,0.5052484076055391,46,86,NA,NA,NA
Beaufortia elegans,62.23157894736841,0.35625000000000007,0.44873547183206675,0.2637645281679334,1.2127330905881049,0.03486798450629881,116,160,NA,NA,NA
Beaufortia empetrifolia,104.80363636363639,0.2115384615384615,0.29993475855051843,0.12314216452640457,0.9796999117387469,0.5398789925110672,84,104,NA,NA,NA
Beaufortia incana,182.11071428571424,0.12173913043478264,0.18550998676588637,0.05796827410367893,1.3182957393483703,0.01287027268096863,104,115,NA,NA,NA
Beaufortia micrantha,193.98750000000004,0.11428571428571427,0.16000952281766692,0.068561905753761615,1.141148325358852,0.07892394953452055,189,210,NA,NA,NA
Beaufortia micrantha var. micrantha,277.125,0.08,0.19087434329005065,-0.03087434329005065,0.9583333333333335,0.519798093623942,23,25,NA,NA,NA
Beaufortia puberula,148.85571428571436,0.1489361702127659,0.21263722242633643,0.08523511799919536,1.1448979591836739,0.11552778161494742,123,141,NA,NA,NA
Beaufortia schaueri,100.77272727272731,0.21999999999999995,0.2781429961388299,0.16185700386116997,1.0752099306316174,0.19801716243026526,203,250,NA,NA,NA
Beaufortia sparsa,38.9472972972973,0.5692307692307693,0.6751275966953404,0.4633339417661982,1.1212036779047083,0.11857097414663163,119,195,NA,NA,NA
Beaufortia squarrosa,153.17454545454547,0.14473684210526316,0.230270849856534,0.05920283435399233,1.0509090909090908,0.3591037169055467,66,76,NA,NA,NA
Bedfordia arborescens,35.56419715055831,0.623379740758522,0.6473555227270599,0.5994039587899841,0.6486280919761045,1,1912,4166,NA,NA,NA
Bedfordia linearis,343.63499999999993,0.06451612903225808,0.15393092200810538,-0.024898663943589236,0.9666666666666667,0.5175966978958985,29,31,NA,NA,NA
Bedfordia linearis subsp. linearis,128.9890909090909,0.17187500000000003,0.27344663420463416,0.0703033657953659,0.8412698412698412,0.8112897771449853,53,64,NA,NA,NA
Bedfordia linearis subsp. oblongifolia,NA,NA,NA,NA,NA,NA,3,3,NA,"Error: no valid set of coefficients has been found: please supply starting values
","Error: no valid set of coefficients has been found: please supply starting values
"
Bedfordia linearis var. curvifolia,59.12,0.37500000000000006,0.799352447854375,-0.049352447854374815,0.7142857142857142,0.6599632296942828,5,8,NA,NA,NA
Bedfordia linearis var. oblongifolia,886.7999999999998,0.025000000000000005,0.07400000000000001,-0.023999999999999997,1,0.46987819777120643,39,40,NA,NA,NA
Bedfordia salicina,340.374705882353,0.06513409961685823,0.09609688515789507,0.0341713140758214,0.9384615384615387,0.7540171151482686,244,261,NA,NA,NA
Beilschmiedia elliptica,692.8125,0.032,0.050105704441786664,0.013894295558213338,0.9705882352941175,0.6486850876006034,363,375,NA,NA,NA
Beilschmiedia obtusifolia,98.21825581395349,0.2257217847769029,0.2734285885857522,0.17801498096805363,6.442350061199509,2.305614938333456e-298,352,381,NA,NA,NA
Bellendena montana,489.218,0.04531722054380665,0.06825089836424936,0.022383542723363938,0.9575757575757577,0.7008356636369776,316,331,NA,NA,NA
Benstonea monticola,246.64124999999999,0.08988764044943821,0.15217659735396105,0.027598683544915383,6.230113636363637,1.1842025600348055e-67,87,89,NA,NA,NA
Berberidopsis beckleri,73.77885245901639,0.30049261083743845,0.3759019180530889,0.225083303621788,1.0983606557377048,0.16090248875209356,154,203,NA,NA,NA
Bergia ammannioides,21.62926829268293,1.025,1.206145429604687,0.8438545703953129,4.664275466284076,1.7881927103422938e-57,82,120,NA,NA,NA
Bergia henshallii,13.184152823920268,1.6815642458100557,1.8715347993456928,1.4915936922744186,2.147709880921274,5.528348159031438e-17,59,179,NA,NA,NA
Bergia pedicellaris,8.282958333333337,2.676579925650557,2.8720904045754456,2.481069446725668,3.7540422885572147,6.392213568291616e-86,85,269,NA,NA,NA
Bergia trimera,51.34105263157894,0.43181818181818193,0.49654122673742224,0.36709513689894163,2.3636242504996656,1.3641660408444223e-45,306,396,NA,NA,NA
Berrya javanica,36.026250000000005,0.6153846153846153,0.8615897382489757,0.3691794925202549,4.585526315789474,2.3837089511026286e-19,30,39,NA,NA,NA
Bertya brownii,43.2315,0.5128205128205129,0.7375740120974148,0.288067013543611,0.8078947368421051,0.7939136196757212,22,39,NA,NA,NA
Bertya cunninghamii,133.50195652173915,0.16606498194945848,0.21405547569287195,0.11807448820604502,1.404221802142407,1.0472879777063986e-5,241,277,NA,NA,NA
Bertya cunninghamii subsp. cunninghamii,304.83750000000003,0.07272727272727272,0.144,0.0014545454545454584,0.9444444444444443,0.590835227799016,51,55,NA,NA,NA
Bertya cunninghamii subsp. pubiramula,42.49250000000001,0.5217391304347826,0.8169408332899999,0.2265374275795653,0.8484848484848484,0.6658115764442124,13,23,NA,NA,NA
Bertya cunninghamii subsp. rupicola,532.0799999999999,0.04166666666666667,0.12333333333333335,-0.04000000000000001,1.0000000000000002,0.46077089055229165,23,24,NA,NA,NA
Bertya findlayi,22.17,1,1.3313004678535785,0.6686995321464215,0.29411764705882354,0.9999801309563696,5,35,NA,NA,NA
Bertya grampiana,22.17,1,1.7408103670980855,0.25918963290191444,0,1,0,7,NA,NA,NA
Bertya oleifolia,36.29311111111111,0.6108597285067874,0.7139056202520345,0.5078138367615402,1.2689562289562288,0.004236958123466843,133,221,NA,NA,NA
Bertya opponens,59.27081632653061,0.3740458015267176,0.47877862595419857,0.2693129770992367,2.2348508634222917,2.7243427961273983e-14,104,131,NA,NA,NA
Bertya rosmarinifolia,72.422,0.3061224489795919,0.4156669604806251,0.19657793747855867,0.7010309278350514,0.9888824773533909,68,98,NA,NA,NA
Bertya tasmanica,49.88250000000001,0.4444444444444444,0.7524287313612518,0.13646015752763707,1.3823529411764708,0.13366954160910235,13,18,NA,NA,NA
Bertya tasmanica subsp. vestita,83.75333333333336,0.2647058823529411,0.3146296997475735,0.2147820649583088,0.8856128856128858,0.9530232855998652,307,408,NA,NA,NA
Bertya tasmanica var. Fine hairs (I.Crawford 3165),22.17,1,2.96,-0.96,NA,1,0,1,NA,NA,NA
Bertya tasmanica var. Glabrous ovary (T.A.James 527 & M.J.Taylor),NA,NA,NA,NA,NA,NA,1,1,NA,"Error: no valid set of coefficients has been found: please supply starting values
","Error: no valid set of coefficients has been found: please supply starting values
"
Bertya tasmanica var. Golden hairs (P.C.Jobson 4616 et al.),14.780000000000001,1.5,3.1974097914174995,-0.19740979141749948,0.3333333333333334,0.563702861650773,0,2,NA,NA,NA
Bertya tasmanica var. Typical variant (R.J.F.Henderson & G.Turpin H3277),NA,NA,NA,NA,NA,NA,1,1,NA,"Error: no valid set of coefficients has been found: please supply starting values
","Error: no valid set of coefficients has been found: please supply starting values
"
Berula erecta,216.3792,0.10245901639344263,0.14262295081967213,0.06229508196721312,0.9815637860082301,0.5691404008191949,220,244,NA,NA,NA
Beyeria lanceolata,29.74024390243903,0.7454545454545454,0.9068050442795393,0.5841040466295514,0.576862832848512,0.9998805133223772,40,110,NA,NA,NA
Beyeria lasiocarpa,41.971691394658755,0.5282131661442007,0.5846094312090035,0.47181690107939783,0.6508485156217245,0.9999999999995122,329,638,NA,NA,NA
Beyeria lechenaultii,127.14758928571432,0.17436429683445767,0.19300850723842955,0.1557200864304858,1.2846356870889584,2.296493845501694e-16,1650,1927,NA,NA,NA
Beyeria opaca,171.66770270270274,0.12914485165794065,0.14995150882964137,0.10833819448623994,1.0744954561548448,0.03972676369731249,1008,1146,NA,NA,NA
Beyeria sulcata var. brevipes,84.64909090909092,0.2619047619047619,0.41668058545468056,0.10712893835484325,0.9423503325942352,0.5761868637241394,32,42,NA,NA,NA
Beyeria viscosa,171.7276216216216,0.12909979064898816,0.14770333719268772,0.1104962441052886,1.1960591876792994,3.707764238657171e-7,1276,1433,NA,NA,NA
Bidens subalternans,221.8245505617978,0.09994385176866928,0.11462642423677014,0.08526127930056843,1.271556621638682,3.805283127239926e-14,1632,1781,NA,NA,NA
Billardiera cymosa,204.15268085106382,0.10859519408502774,0.12247977405029647,0.094710614119759,1.0025063692074638,0.4631542887778001,1941,2164,NA,NA,NA
Billardiera drummondii,28.50428571428572,0.7777777777777777,0.9955555555555555,0.5599999999999998,0.7649769585253459,0.9141474402817927,26,63,NA,NA,NA
Billardiera floribunda,75.24363636363637,0.29464285714285715,0.3951727034572726,0.19411301082844165,1.0786240786240786,0.26910230390835166,85,112,NA,NA,NA
Billardiera fraseri,100.17555555555556,0.22131147540983606,0.30479064547954915,0.13783230534012297,1.1585552494643405,0.11201957930660926,100,122,NA,NA,NA
Billardiera fusiformis,131.81510869565219,0.16819012797074953,0.2025587926350747,0.13382146330642436,1.3995859213250519,1.7784142134240763e-9,473,547,NA,NA,NA
Billardiera heterophylla,258.96446808510643,0.08561020036429871,0.10291703555653188,0.06830336517206555,1.1281832463779362,0.0018856148610317176,1013,1098,NA,NA,NA
Billardiera longiflora,108.38666666666668,0.20454545454545453,0.2817004450644318,0.12739046402647725,1.1000848176420694,0.20459249018096934,109,132,NA,NA,NA
Billardiera macrantha,77.76346504559271,0.2850953206239168,0.3159022357093114,0.25428840553852217,0.9649810063347364,0.7986802642582123,864,1154,NA,NA,NA
Billardiera rubens,76.48649999999999,0.2898550724637682,0.41688965901158226,0.16282048591595408,1.329411764705882,0.03602971160960439,54,69,NA,NA,NA
Billardiera scandens,40.38098316798587,0.5490208078335356,0.5603820141739191,0.5376596014931521,0.9635785706845005,0.9995643632875229,9378,16340,NA,NA,NA
Billardiera variifolia,71.51612903225806,0.31,0.3730051849718206,0.24699481502817938,1.2533175099795013,0.0018931044079277296,229,300,NA,NA,NA
Blainvillea cunninghamii,8.463547297297298,2.6194690265486726,2.9178859738655496,2.3210520792317957,4.044703185328186,1.500591176526496e-42,39,113,NA,NA,NA
Blancoa canescens,97.54799999999997,0.22727272727272735,0.31636363636363646,0.13818181818181824,0.8605504587155962,0.8498807919856809,86,110,NA,NA,NA
Blandfordia cunninghamii,32.46321428571429,0.6829268292682927,0.9358864668139804,0.42996719172260506,1.4964285714285714,0.02252051937933218,24,41,NA,NA,NA
Blandfordia grandiflora,23.265610465116286,0.9529085872576175,1.05360826731951,0.8522089071957252,1.25405361757106,7.347633105432658e-4,171,361,NA,NA,NA
Blandfordia nobilis,34.742597402597404,0.638121546961326,0.7204127650303827,0.5558303288922692,0.6927965847633438,0.9999980937214195,167,362,NA,NA,NA
Blandfordia punicea,98.41317073170731,0.2252747252747253,0.29423144783169447,0.15631800271775614,0.9752054979113324,0.5803271859693684,145,182,NA,NA,NA
Blechnum ambiguum,49.34612903225808,0.4492753623188405,0.5283537547184554,0.37019696991922574,1.1192961876832848,0.08456867903911508,181,276,NA,NA,NA
Blechnum camfieldii,76.70820000000002,0.2890173410404624,0.3691288607587071,0.2089058213222177,1.399069767441861,4.2874569232144254e-4,137,173,NA,NA,NA
Blechnum cartilagineum,47.34552061855672,0.46825971518223497,0.48299393026536264,0.4535255000991073,0.9674240491759424,0.9827713009187212,5171,8286,NA,NA,NA
Blechnum fluviatile,81.60853448275861,0.2716627634660422,0.3066204105093519,0.23670511642273245,1.1607308889517727,7.556636558310345e-4,671,854,NA,NA,NA
Blechnum lineare,55.868399999999994,0.3968253968253969,0.5523809523809524,0.24126984126984138,1.5883870967741929,0.0021947433710667857,47,63,NA,NA,NA
Blechnum medium,54.660517241379324,0.4055944055944055,0.5099784285838689,0.30121038260494215,1.8834385624089367,9.89782937974631e-10,107,143,NA,NA,NA
Blechnum minus,53.4436231884058,0.41482965931863724,0.44308566067843563,0.38657365795883886,0.9672974707299653,0.8493726766516719,1316,1996,NA,NA,NA
Blechnum neohollandicum,55.90968825910936,0.3965323486916035,0.41217052903129636,0.3808941683519106,1.071655888647067,4.560407963609187e-5,4235,6229,NA,NA,NA
Blechnum nudum,44.87573560767598,0.4940308988764037,0.5122844823956135,0.475777315357194,0.8884989326539271,0.9999999996802076,3375,5696,NA,NA,NA
Blechnum orientale,5.393223284100784,4.110714285714285,4.348199022065908,3.873229549362662,3.0966963432140977,4.556097578272273e-61,62,280,NA,NA,NA
Blechnum parrisiae,44.681953727506425,0.49617346938775514,0.5454811766960452,0.4468657620794651,1.0501531582109542,0.16035352058059402,463,784,NA,NA,NA
Blechnum penna-marina subsp. alpina,33.88949494949495,0.6541850220264317,0.7067944337216514,0.601575610331212,0.8720278863608524,0.9977101000626281,463,908,NA,NA,NA
Blechnum rupestre,64.75676020408164,0.34235807860262,0.3762497992589674,0.30846635794627264,1.4395113814756675,7.777829243227946e-21,840,1145,NA,NA,NA
